TIP_DOCUM_CLI|COD_DOCUM_CLI
RUC|20503563704
RUC|20503584027
RUC|20503622131
RUC|20503623961
RUC|20503671698
RUC|20503724058
RUC|20503733634
RUC|20503774071
RUC|20503780471
RUC|20503795079
RUC|20503809711
RUC|20503819601
RUC|20503844380
RUC|20503871191
RUC|20503896185
RUC|20504004415
RUC|20504015531
RUC|20504029833
RUC|20504082564
RUC|20504085075
RUC|20504131361
RUC|20504144934
RUC|20504158480
RUC|20504245374
RUC|20504255507
RUC|20504281257
RUC|20504306691
RUC|20504336507
RUC|20504379818
RUC|20504519687
RUC|20504558313
RUC|20504565522
RUC|20504598960
RUC|20504649386
RUC|20504691234
RUC|20504699995
RUC|20504703933
RUC|20504753795
RUC|20504790054
RUC|20504894429
RUC|20504922490
RUC|20504942172
RUC|20504960316
RUC|20504968309
RUC|20505023502
RUC|20505043015
RUC|20505089945
RUC|20505149786
RUC|20505208201
RUC|20505261608
RUC|20505318995
RUC|20505322321
RUC|20505330260
RUC|20505337434
RUC|20505420099
RUC|20505461364
RUC|20505463146
RUC|20505571119
RUC|20505631464
RUC|20505638710
RUC|20505640536
RUC|20505644957
RUC|20505653514
RUC|20505670443
RUC|20505690801
RUC|20505711069
RUC|20505768681
RUC|20505829574
RUC|20505837089
RUC|20505842325
RUC|20505969406
RUC|20505974078
RUC|20506001065
RUC|20506003351
RUC|20506058687
RUC|20506064814
RUC|20506087601
RUC|20506102767
RUC|20506133051
RUC|20506142394
RUC|20506147353
RUC|20506147787
RUC|20506159106
RUC|20506179981
RUC|20506184801
RUC|20506232385
RUC|20506237697
RUC|20506285314
RUC|20506310360
RUC|20506322708
RUC|20506415030
RUC|20506427551
RUC|20506450960
RUC|20506512400
RUC|20506548421
RUC|20506550328
RUC|20506556105
RUC|20506592675
RUC|20506614407
RUC|20506627991
RUC|20506629188
RUC|20506649961
RUC|20506662711
RUC|20506676267
RUC|20506684286
RUC|20506705038
RUC|20506705461
RUC|20506713138
RUC|20506717044
RUC|20506722633
RUC|20506783004
RUC|20506848734
RUC|20506858705
RUC|20506908061
RUC|20506927529
RUC|20506936439
RUC|20506944709
RUC|20506946744
RUC|20506992002
RUC|20506998973
RUC|20507033556
RUC|20507034447
RUC|20507058036
RUC|20507062491
RUC|20507099069
RUC|20507119787
RUC|20507152644
RUC|20507162526
RUC|20507173994
RUC|20507199012
RUC|20507231439
RUC|20507282181
RUC|20507287141
RUC|20507294350
RUC|20507371281
RUC|20507419829
RUC|20507430555
RUC|20507433651
RUC|20507447369
RUC|20507520546
RUC|20507553711
RUC|20507556737
RUC|20507560254
RUC|20507583467
RUC|20507594744
RUC|20507600574
RUC|20507601627
RUC|20507679499
RUC|20507680314
RUC|20507694889
RUC|20507710591
RUC|20507731598
RUC|20507749969
RUC|20507775021
RUC|20507787976
RUC|20507789081
RUC|20507806431
RUC|20507821236
RUC|20507827196
RUC|20507837159
RUC|20507838805
RUC|20507839011
RUC|20507872574
RUC|20507907114
RUC|20508024852
RUC|20508153822
RUC|20508156503
RUC|20508171219
RUC|20508185945
RUC|20508191597
RUC|20508235802
RUC|20508274701
RUC|20508286466
RUC|20508306246
RUC|20508318848
RUC|20508357151
RUC|20508363983
RUC|20508379987
RUC|20508438746
RUC|20508454865
RUC|20508457457
RUC|20508505010
RUC|20508536918
RUC|20508562676
RUC|20508614064
RUC|20508626402
RUC|20508657111
RUC|20508668580
RUC|20508720174
RUC|20508720506
RUC|20508735449
RUC|20508779063
RUC|20508794968
RUC|20508803894
RUC|20508819898
RUC|20508820632
RUC|20508838418
RUC|20508839902
RUC|20508848308
RUC|20508849967
RUC|20508851945
RUC|20508865903
RUC|20508883634
RUC|20508931621
RUC|20508940883
RUC|20508966335
RUC|20509042960
RUC|20509065072
RUC|20509068501
RUC|20509124427
RUC|20509131989
RUC|20509193828
RUC|20509196681
RUC|20509206741
RUC|20509224561
RUC|20509229521
RUC|20509234958
RUC|20509280046
RUC|20509303275
RUC|20509310301
RUC|20509333344
RUC|20509354422
RUC|20509373303
RUC|20509384763
RUC|20509450146
RUC|20509467111
RUC|20509473782
RUC|20509493465
RUC|20509510149
RUC|20509515451
RUC|20509553034
RUC|20509629111
RUC|20509643459
RUC|20509682861
RUC|20509688983
RUC|20509702561
RUC|20509706043
RUC|20509731234
RUC|20509742601
RUC|20509752231
RUC|20509789071
RUC|20509797090
RUC|20509815501
RUC|20509853771
RUC|20509879657
RUC|20509902730
RUC|20509921441
RUC|20509959766
RUC|20509962392
RUC|20509971201
RUC|20509971979
RUC|20509983985
RUC|20510003153
RUC|20510005521
RUC|20510019076
RUC|20510029462
RUC|20510044771
RUC|20510044933
RUC|20510051395
RUC|20510063725
RUC|20510070187
RUC|20510072988
RUC|20510073283
RUC|20510084480
RUC|20510103531
RUC|20510151420
RUC|20510158602
RUC|20510161492
RUC|20510169043
RUC|20510185162
RUC|20510204728
RUC|20510229631
RUC|20510238380
RUC|20510285388
RUC|20510290110
RUC|20510302908
RUC|20510303386
RUC|20510320809
RUC|20510347243
RUC|20510348134
RUC|20510352832
RUC|20510388519
RUC|20510394918
RUC|20510413998
RUC|20510419848
RUC|20510433590
RUC|20510437234
RUC|20510448198
RUC|20510457421
RUC|20510459980
RUC|20510503555
RUC|20510524129
RUC|20510538855
RUC|20510555199
RUC|20510565313
RUC|20510616678
RUC|20510625588
RUC|20510641354
RUC|20510648871
RUC|20510649843
RUC|20510665458
RUC|20510668716
RUC|20510673396
RUC|20510673710
RUC|20510675097
RUC|20510707983
RUC|20510714688
RUC|20510731698
RUC|20510771649
RUC|20510799900
RUC|20510807937
RUC|20510844034
RUC|20510845600
RUC|20510851677
RUC|20510858418
RUC|20510874022
RUC|20510879415
RUC|20510926782
RUC|20510970684
RUC|20511001588
RUC|20511014051
RUC|20511027463
RUC|20511037183
RUC|20511047812
RUC|20511050520
RUC|20511056561
RUC|20511095540
RUC|20511098484
RUC|20511108200
RUC|20511110018
RUC|20511171661
RUC|20511193711
RUC|20511197547
RUC|20511203709
RUC|20511231150
RUC|20511248800
RUC|20511336091
RUC|20511346640
RUC|20511380741
RUC|20511385203
RUC|20511403627
RUC|20511455775
RUC|20511459410
RUC|20511464766
RUC|20511466629
RUC|20511495998
RUC|20511515182
RUC|20511522987
RUC|20511524092
RUC|20511525811
RUC|20511533679
RUC|20511555991
RUC|20511566500
RUC|20511582882
RUC|20511588147
RUC|20511593060
RUC|20511596590
RUC|20511632731
RUC|20511636486
RUC|20511647925
RUC|20511653909
RUC|20511662487
RUC|20511665311
RUC|20511681198
RUC|20511685851
RUC|20511693285
RUC|20511712174
RUC|20511760225
RUC|20511777896
RUC|20511779163
RUC|20511788821
RUC|20511801517
RUC|20511807124
RUC|20511808287
RUC|20511836817
RUC|20511843783
RUC|20511861251
RUC|20511862907
RUC|20511863628
RUC|20511866309
RUC|20511884978
RUC|20511886679
RUC|20511893454
RUC|20511922578
RUC|20511937176
RUC|20511957959
RUC|20511973997
RUC|20512010271
RUC|20512011919
RUC|20512035699
RUC|20512056343
RUC|20512073272
RUC|20512080643
RUC|20512100776
RUC|20512110143
RUC|20512122311
RUC|20512128271
RUC|20512131736
RUC|20512134590
RUC|20512141022
RUC|20512147730
RUC|20512209514
RUC|20512221565
RUC|20512244263
RUC|20512272470
RUC|20512283595
RUC|20512303961
RUC|20512308253
RUC|20512310070
RUC|20512323309
RUC|20512335811
RUC|20512351001
RUC|20512369716
RUC|20512378979
RUC|20512384863
RUC|20512397922
RUC|20512441174
RUC|20512476121
RUC|20512504788
RUC|20512508775
RUC|20512512373
RUC|20512549960
RUC|20512574212
RUC|20512586148
RUC|20512588868
RUC|20512601635
RUC|20512605037
RUC|20512632433
RUC|20512636005
RUC|20512637583
RUC|20512669868
RUC|20512674608
RUC|20512700293
RUC|20512700617
RUC|20512737456
RUC|20512738347
RUC|20512756086
RUC|20512765239
RUC|20512775111
RUC|20512779884
RUC|20512790268
RUC|20512793283
RUC|20512809384
RUC|20512815601
RUC|20512826394
RUC|20512845933
RUC|20512853014
RUC|20512875841
RUC|20512942467
RUC|20512972536
RUC|20513031131
RUC|20513038225
RUC|20513047216
RUC|20513108029
RUC|20513163046
RUC|20513175729
RUC|20513180137
RUC|20513229080
RUC|20513243741
RUC|20513270390
RUC|20513293179
RUC|20513299291
RUC|20513307579
RUC|20513320915
RUC|20513321300
RUC|20513324821
RUC|20513388471
RUC|20513392070
RUC|20513397039
RUC|20513408090
RUC|20513419881
RUC|20513433108
RUC|20513453711
RUC|20513467932
RUC|20513473746
RUC|20513480874
RUC|20513487020
RUC|20513501111
RUC|20513547707
RUC|20513550678
RUC|20513583410
RUC|20513606649
RUC|20513621524
RUC|20513657634
RUC|20513669306
RUC|20513708727
RUC|20513714026
RUC|20513719923
RUC|20513761296
RUC|20513780835
RUC|20513862211
RUC|20513868767
RUC|20513877324
RUC|20513899051
RUC|20513908220
RUC|20513921242
RUC|20513952041
RUC|20513963913
RUC|20513973803
RUC|20513983787
RUC|20513999195
RUC|20514010260
RUC|20514010421
RUC|20514080551
RUC|20514087483
RUC|20514100099
RUC|20514135712
RUC|20514148377
RUC|20514158259
RUC|20514158500
RUC|20514165034
RUC|20514216399
RUC|20514217361
RUC|20514225622
RUC|20514226351
RUC|20514231274
RUC|20514236403
RUC|20514247197
RUC|20514271659
RUC|20514308242
RUC|20514315702
RUC|20514334324
RUC|20514355160
RUC|20514473286
RUC|20514495255
RUC|20514508179
RUC|20514517160
RUC|20514523054
RUC|20514534765
RUC|20514535222
RUC|20514536202
RUC|20514544485
RUC|20514555762
RUC|20514561061
RUC|20514568155
RUC|20514589233
RUC|20514597414
RUC|20514614441
RUC|20514636843
RUC|20514644358
RUC|20514653187
RUC|20514660396
RUC|20514682365
RUC|20514699845
RUC|20514713341
RUC|20514720631
RUC|20514746355
RUC|20514749613
RUC|20514768081
RUC|20514785768
RUC|20514791148
RUC|20514828670
RUC|20514845922
RUC|20514884405
RUC|20514913863
RUC|20514945986
RUC|20514948144
RUC|20514950637
RUC|20514973173
RUC|20514978302
RUC|20515014030
RUC|20515052632
RUC|20515055496
RUC|20515193961
RUC|20515210483
RUC|20515265890
RUC|20515319574
RUC|20515345141
RUC|20515358553
RUC|20515382187
RUC|20515382349
RUC|20515383400
RUC|20515384988
RUC|20515388037
RUC|20515391097
RUC|20515415964
RUC|20515468146
RUC|20515488686
RUC|20515505874
RUC|20515515918
RUC|20515548760
RUC|20515560115
RUC|20515579991
RUC|20515595849
RUC|20515597035
RUC|20515621432
RUC|20515648632
RUC|20515660683
RUC|20515678540
RUC|20515696017
RUC|20515718860
RUC|20515773887
RUC|20515778170
RUC|20515803620
RUC|20515821016
RUC|20515852167
RUC|20515860186
RUC|20515879529
RUC|20515880454
RUC|20515882317
RUC|20515891651
RUC|20515943049
RUC|20516007894
RUC|20516054892
RUC|20516087120
RUC|20516094681
RUC|20516128331
RUC|20516135973
RUC|20516152479
RUC|20516167581
RUC|20516192934
RUC|20516199513
RUC|20516212471
RUC|20516220491
RUC|20516225379
RUC|20516234106
RUC|20516237547
RUC|20516261685
RUC|20516277174
RUC|20516288966
RUC|20516303191
RUC|20516306298
RUC|20516347211
RUC|20516355230
RUC|20516374706
RUC|20516375265
RUC|20516403811
RUC|20516407566
RUC|20516428211
RUC|20516450810
RUC|20516464799
RUC|20516484391
RUC|20516493039
RUC|20516500345
RUC|20516508087
RUC|20516519526
RUC|20516522667
RUC|20516545799
RUC|20516550792
RUC|20516603667
RUC|20516622025
RUC|20516676389
RUC|20516758865
RUC|20516775875
RUC|20516784432
RUC|20516789159
RUC|20516846136
RUC|20516868539
RUC|20516869934
RUC|20516934698
RUC|20516936631
RUC|20516940663
RUC|20516966620
RUC|20517038122
RUC|20517043711
RUC|20517048438
RUC|20517084663
RUC|20517130282
RUC|20517139824
RUC|20517142965
RUC|20517150046
RUC|20517152171
RUC|20517223612
RUC|20517233413
RUC|20517247392
RUC|20517310183
RUC|20517313107
RUC|20517319563
RUC|20517357147
RUC|20517361501
RUC|20517375633
RUC|20517434231
RUC|20517458687
RUC|20517473309
RUC|20517477550
RUC|20517488594
RUC|20517509184
RUC|20517533051
RUC|20517549992
RUC|20517550222
RUC|20517573869
RUC|20517584399
RUC|20517623394
RUC|20517650871
RUC|20517653030
RUC|20517653111
RUC|20517664406
RUC|20517671950
RUC|20517691047
RUC|20517694810
RUC|20517735869
RUC|20517760898
RUC|20517770427
RUC|20517778240
RUC|20517785530
RUC|20517816192
RUC|20517830691
RUC|20517878627
RUC|20517882578
RUC|20517895718
RUC|20517897176
RUC|20517903087
RUC|20517930998
RUC|20517938891
RUC|20517940101
RUC|20517958817
RUC|20517972305
RUC|20517995267
RUC|20517998797
RUC|20517999769
RUC|20518029691
RUC|20518033370
RUC|20518036042
RUC|20518070577
RUC|20518083474
RUC|20518086732
RUC|20518089324
RUC|20518094590
RUC|20518105893
RUC|20518123441
RUC|20518132947
RUC|20518153197
RUC|20518159128
RUC|20518159551
RUC|20518166337
RUC|20518171845
RUC|20518175085
RUC|20518181484
RUC|20518188063
RUC|20518200021
RUC|20518209168
RUC|20518226259
RUC|20518230361
RUC|20518230795
RUC|20518241568
RUC|20518267958
RUC|20518278216
RUC|20518321596
RUC|20518330315
RUC|20518338995
RUC|20518357353
RUC|20518360061
RUC|20518446372
RUC|20518448235
RUC|20518482760
RUC|20518498259
RUC|20518500920
RUC|20518501578
RUC|20518509391
RUC|20518529316
RUC|20518546164
RUC|20518546831
RUC|20518578872
RUC|20518629451
RUC|20518647351
RUC|20518682777
RUC|20518684630
RUC|20518696727
RUC|20518708750
RUC|20518720881
RUC|20518733193
RUC|20518743318
RUC|20518755596
RUC|20518773578
RUC|20518776089
RUC|20518779771
RUC|20518816561
RUC|20518827252
RUC|20518841671
RUC|20518845404
RUC|20518897030
RUC|20518908414
RUC|20518926234
RUC|20518933443
RUC|20518950020
RUC|20518960688
RUC|20518969715
RUC|20518974395
RUC|20518988850
RUC|20519034558
RUC|20519098017
RUC|20519115710
RUC|20519134188
RUC|20519143683
RUC|20519151431
RUC|20519167434
RUC|20519194598
RUC|20519198747
RUC|20519248949
RUC|20519255481
RUC|20519276489
RUC|20519311659
RUC|20519314160
RUC|20519330955
RUC|20519331170
RUC|20519334781
RUC|20519342457
RUC|20519362300
RUC|20519370400
RUC|20519375380
RUC|20519392632
RUC|20519425662
RUC|20519448875
RUC|20519476739
RUC|20519485053
RUC|20519488664
RUC|20519649188
RUC|20519774322
RUC|20519832462
RUC|20519835488
RUC|20519906504
RUC|20519923182
RUC|20519937051
RUC|20519948924
RUC|20519968798
RUC|20520011375
RUC|20520020366
RUC|20520086031
RUC|20520087436
RUC|20520092197
RUC|20520460501
RUC|20520463357
RUC|20520571087
RUC|20520571320
RUC|20520625608
RUC|20520664921
RUC|20520670816
RUC|20520683128
RUC|20520702360
RUC|20520711865
RUC|20520723529
RUC|20520753517
RUC|20520754084
RUC|20520757423
RUC|20520799266
RUC|20520813781
RUC|20520823078
RUC|20520834517
RUC|20520834606
RUC|20520845713
RUC|20520846442
RUC|20520891740
RUC|20520922050
RUC|20520959999
RUC|20520967151
RUC|20520978438
RUC|20520995448
RUC|20521033551
RUC|20521039168
RUC|20521051966
RUC|20521065835
RUC|20521072700
RUC|20521092051
RUC|20521132451
RUC|20521138735
RUC|20521182718
RUC|20521184681
RUC|20521193752
RUC|20521213371
RUC|20521247861
RUC|20521257076
RUC|20521268868
RUC|20521275210
RUC|20521285011
RUC|20521296993
RUC|20521320291
RUC|20521329590
RUC|20521367173
RUC|20521377641
RUC|20521434466
RUC|20521456435
RUC|20521458489
RUC|20521475651
RUC|20521483751
RUC|20521571455
RUC|20521579782
RUC|20521604647
RUC|20521610612
RUC|20521620685
RUC|20521640449
RUC|20521641925
RUC|20521642492
RUC|20521655390
RUC|20521658739
RUC|20521661870
RUC|20521679221
RUC|20521719118
RUC|20521720558
RUC|20521763010
RUC|20521775531
RUC|20521779013
RUC|20521779528
RUC|20521781263
RUC|20521807912
RUC|20521808056
RUC|20521835703
RUC|20521854597
RUC|20521868971
RUC|20521888149
RUC|20521918404
RUC|20521940914
RUC|20521991667
RUC|20521998084
RUC|20521998165
RUC|20522017133
RUC|20522019349
RUC|20522022561
RUC|20522029573
RUC|20522036197
RUC|20522041603
RUC|20522044963
RUC|20522057780
RUC|20522100898
RUC|20522132153
RUC|20522141578
RUC|20522146880
RUC|20522161331
RUC|20522168263
RUC|20522192059
RUC|20522215105
RUC|20522240045
RUC|20522241289
RUC|20522259226
RUC|20522263339
RUC|20522264904
RUC|20522308537
RUC|20522336662
RUC|20522385957
RUC|20522409139
RUC|20522435482
RUC|20522437183
RUC|20522457532
RUC|20522474895
RUC|20522478700
RUC|20522494811
RUC|20522499707
RUC|20522511766
RUC|20522526283
RUC|20522548686
RUC|20522559025
RUC|20522561437
RUC|20522565009
RUC|20522573443
RUC|20522595501
RUC|20522638596
RUC|20522639568
RUC|20522702782
RUC|20522727009
RUC|20522751724
RUC|20522807533
RUC|20522816958
RUC|20522860850
RUC|20522861155
RUC|20522879526
RUC|20522893782
RUC|20522911781
RUC|20522939103
RUC|20522944361
RUC|20522988571
RUC|20523040325
RUC|20523093526
RUC|20523116321
RUC|20523154258
RUC|20523156625
RUC|20523196333
RUC|20523196848
RUC|20523205006
RUC|20523207556
RUC|20523209257
RUC|20523224051
RUC|20523273265
RUC|20523285191
RUC|20523290194
RUC|20523317220
RUC|20523333004
RUC|20523336101
RUC|20523343654
RUC|20523351169
RUC|20523370201
RUC|20523382391
RUC|20523438795
RUC|20523446038
RUC|20523467621
RUC|20523477006
RUC|20523492731
RUC|20523502809
RUC|20523520882
RUC|20523522311
RUC|20523522401
RUC|20523534751
RUC|20523548116
RUC|20523562704
RUC|20523572505
RUC|20523578881
RUC|20523583612
RUC|20523589815
RUC|20523608461
RUC|20523609271
RUC|20523650662
RUC|20523677862
RUC|20523687400
RUC|20523696905
RUC|20523702212
RUC|20523767268
RUC|20523767934
RUC|20523788427
RUC|20523807154
RUC|20523814363
RUC|20523820258
RUC|20523822200
RUC|20523834984
RUC|20523839510
RUC|20523841174
RUC|20523863658
RUC|20523863810
RUC|20523874340
RUC|20523902149
RUC|20523906993
RUC|20523909071
RUC|20523915127
RUC|20523920716
RUC|20523941047
RUC|20523972350
RUC|20523998154
RUC|20524032601
RUC|20524038987
RUC|20524060486
RUC|20524072140
RUC|20524074274
RUC|20524086361
RUC|20524101697
RUC|20524126258
RUC|20524135320
RUC|20524138183
RUC|20524186820
RUC|20524196469
RUC|20524207509
RUC|20524208904
RUC|20524261031
RUC|20524263751
RUC|20524278431
RUC|20524278511
RUC|20524294045
RUC|20524346703
RUC|20524357144
RUC|20524375479
RUC|20524383901
RUC|20524398924
RUC|20524404321
RUC|20524449421
RUC|20524452724
RUC|20524468647
RUC|20524480779
RUC|20524565413
RUC|20524571901
RUC|20524574161
RUC|20524586925
RUC|20524634245
RUC|20524652499
RUC|20524653622
RUC|20524698057
RUC|20524709199
RUC|20524725470
RUC|20524744423
RUC|20524751047
RUC|20524751713
RUC|20524764530
RUC|20524779308
RUC|20524788129
RUC|20524791693
RUC|20524799830
RUC|20524800510
RUC|20524861900
RUC|20524877229
RUC|20524878209
RUC|20524878977
RUC|20524879191
RUC|20524880017
RUC|20524916062
RUC|20524940010
RUC|20524962927
RUC|20524974933
RUC|20524993563
RUC|20525000878
RUC|20525018904
RUC|20525030602
RUC|20525045898
RUC|20525046274
RUC|20525081266
RUC|20525082581
RUC|20525089917
RUC|20525100589
RUC|20525115004
RUC|20525150331
RUC|20525157858
RUC|20525158668
RUC|20525174604
RUC|20525190987
RUC|20525196241
RUC|20525198961
RUC|20525228623
RUC|20525231098
RUC|20525245986
RUC|20525258379
RUC|20525263534
RUC|20525432581
RUC|20525512267
RUC|20525538576
RUC|20525595537
RUC|20525641075
RUC|20525644929
RUC|20525645062
RUC|20525650066
RUC|20525658636
RUC|20525707351
RUC|20525735568
RUC|20525769381
RUC|20525787282
RUC|20525795897
RUC|20525799451
RUC|20525812571
RUC|20525841911
RUC|20525924379
RUC|20525927980
RUC|20525950370
RUC|20525970567
RUC|20525977651
RUC|20526010290
RUC|20526060475
RUC|20526090111
RUC|20526092911
RUC|20526108001
RUC|20526112700
RUC|20526136471
RUC|20526153139
RUC|20526154968
RUC|20526165145
RUC|20526171544
RUC|20526215428
RUC|20526220855
RUC|20526231202
RUC|20526238398
RUC|20526242409
RUC|20526244363
RUC|20526256299
RUC|20526273622
RUC|20526276486
RUC|20526277610
RUC|20526303980
RUC|20526307110
RUC|20526307896
RUC|20526351798
RUC|20526356323
RUC|20526360436
RUC|20526366639
RUC|20526375468
RUC|20526416245
RUC|20526423535
RUC|20526429908
RUC|20526436785
RUC|20526436866
RUC|20526454414
RUC|20526463081
RUC|20526466340
RUC|20526468989
RUC|20526497229
RUC|20526531770
RUC|20526532237
RUC|20526534281
RUC|20526534523
RUC|20526566051
RUC|20526591756
RUC|20526647727
RUC|20526684410
RUC|20526905521
RUC|20526931107
RUC|20526932251
RUC|20526933908
RUC|20527027391
RUC|20527105537
RUC|20527141762
RUC|20527145326
RUC|20527159114
RUC|20527162174
RUC|20527234426
RUC|20527267197
RUC|20527274215
RUC|20527289166
RUC|20527344019
RUC|20527373035
RUC|20527386285
RUC|20527431175
RUC|20527446873
RUC|20527465231
RUC|20527516839
RUC|20527530823
RUC|20527568804
RUC|20527600546
RUC|20527600899
RUC|20527779848
RUC|20527835691
RUC|20527874671
RUC|20527947651
RUC|20527951331
RUC|20527956642
RUC|20528003401
RUC|20528005528
RUC|20528054901
RUC|20528064885
RUC|20528072128
RUC|20528078592
RUC|20528130187
RUC|20528154795
RUC|20528155503
RUC|20528233075
RUC|20528269690
RUC|20528318143
RUC|20528329340
RUC|20528348646
RUC|20528372865
RUC|20528383638
RUC|20528384286
RUC|20528387111
RUC|20528401393
RUC|20528408649
RUC|20528419764
RUC|20528437312
RUC|20528488499
RUC|20528927913
RUC|20528930469
RUC|20528933646
RUC|20528939415
RUC|20528982779
RUC|20528984801
RUC|20529045523
RUC|20529056487
RUC|20529068655
RUC|20529129115
RUC|20529133228
RUC|20529133571
RUC|20529147792
RUC|20529166151
RUC|20529176113
RUC|20529187077
RUC|20529275367
RUC|20529277572
RUC|20529296011
RUC|20529313471
RUC|20529418061
RUC|20529442522
RUC|20529445467
RUC|20529450380
RUC|20529463104
RUC|20529467274
RUC|20529467606
RUC|20529503688
RUC|20529518367
RUC|20529536349
RUC|20529545411
RUC|20529593491
RUC|20529611731
RUC|20529625104
RUC|20529640081
RUC|20529663961
RUC|20529694254
RUC|20529701137
RUC|20529714972
RUC|20529745771
RUC|20529760656
RUC|20529761890
RUC|20529794399
RUC|20529795522
RUC|20529802677
RUC|20529804025
RUC|20529811749
RUC|20529819219
RUC|20529846020
RUC|20529862904
RUC|20529864354
RUC|20529870249
RUC|20529882336
RUC|20529887991
RUC|20529889268
RUC|20529917652
RUC|20529917814
RUC|20529926058
RUC|20529936878
RUC|20529945192
RUC|20529964065
RUC|20529977639
RUC|20529993324
RUC|20530011900
RUC|20530039154
RUC|20530048579
RUC|20530060862
RUC|20530075118
RUC|20530085857
RUC|20530088872
RUC|20530126120
RUC|20530126634
RUC|20530126987
RUC|20530127282
RUC|20530131981
RUC|20530134734
RUC|20530143130
RUC|20530159133
RUC|20530169872
RUC|20530182381
RUC|20530185568
RUC|20530198112
RUC|20530207553
RUC|20530215491
RUC|20530224644
RUC|20530227155
RUC|20530227660
RUC|20530235760
RUC|20530238351
RUC|20530266487
RUC|20530276105
RUC|20530298508
RUC|20530328423
RUC|20530547141
RUC|20530559824
RUC|20530573142
RUC|20530602851
RUC|20530664296
RUC|20530666663
RUC|20530721354
RUC|20530796796
RUC|20530866328
RUC|20530890202
RUC|20530895425
RUC|20530896740
RUC|20530918654
RUC|20530920632
RUC|20530932487
RUC|20530944817
RUC|20530945970
RUC|20530948219
RUC|20530956742
RUC|20530971890
RUC|20530989322
RUC|20531010621
RUC|20531046812
RUC|20531047541
RUC|20531318243
RUC|20531395825
RUC|20531401493
RUC|20531448538
RUC|20531484500
RUC|20531497822
RUC|20531596138
RUC|20531605650
RUC|20531624018
RUC|20531629168
RUC|20531652810
RUC|20531737645
RUC|20531777434
RUC|20531785372
RUC|20531798865
RUC|20531802056
RUC|20531802307
RUC|20531813333
RUC|20531848471
RUC|20531856814
RUC|20531868154
RUC|20531886217
RUC|20531906854
RUC|20531927771
RUC|20531957840
RUC|20531968299
RUC|20531969341
RUC|20531980663
RUC|20532004609
RUC|20532030782
RUC|20532031240
RUC|20532033293
RUC|20532035156
RUC|20532035741
RUC|20532049963
RUC|20532087202
RUC|20532090335
RUC|20532344701
RUC|20532366349
RUC|20532372829
RUC|20532384088
RUC|20532421030
RUC|20532424306
RUC|20532435928
RUC|20532444242
RUC|20532452776
RUC|20532464430
RUC|20532470677
RUC|20532487138
RUC|20532510059
RUC|20532544620
RUC|20532569886
RUC|20532636311
RUC|20532663394
RUC|20532668353
RUC|20532679801
RUC|20532683581
RUC|20532735646
RUC|20532795118
RUC|20532803587
RUC|20532805873
RUC|20532823421
RUC|20532825637
RUC|20532891184
RUC|20532900787
RUC|20532941548
RUC|20532954101
RUC|20533019910
RUC|20533068619
RUC|20533084657
RUC|20533140158
RUC|20533142878
RUC|20533176420
RUC|20533188517
RUC|20533236694
RUC|20533310177
RUC|20533326847
RUC|20533623035
RUC|20533637338
RUC|20533645357
RUC|20533645781
RUC|20533649182
RUC|20533677399
RUC|20533680934
RUC|20533686380
RUC|20533697829
RUC|20533712721
RUC|20533729615
RUC|20533742719
RUC|20533747192
RUC|20533771573
RUC|20533794786
RUC|20533844040
RUC|20533847499
RUC|20533923187
RUC|20533938532
RUC|20533941240
RUC|20533950150
RUC|20534019298
RUC|20534020113
RUC|20534036893
RUC|20534038837
RUC|20534072857
RUC|20534095806
RUC|20534117460
RUC|20534117974
RUC|20534144602
RUC|20534150246
RUC|20534197986
RUC|20534206721
RUC|20534214821
RUC|20534240237
RUC|20534247592
RUC|20534262397
RUC|20534272431
RUC|20534290251
RUC|20534376309
RUC|20534406496
RUC|20534417188
RUC|20534449209
RUC|20534466049
RUC|20534467959
RUC|20534473509
RUC|20534492988
RUC|20534500328
RUC|20534520515
RUC|20534563320
RUC|20534576570
RUC|20534581905
RUC|20534584165
RUC|20534634286
RUC|20534636904
RUC|20534739207
RUC|20534750278
RUC|20534788917
RUC|20534789646
RUC|20534793911
RUC|20534812991
RUC|20534816554
RUC|20534833998
RUC|20534866811
RUC|20534933861
RUC|20534973145
RUC|20534977566
RUC|20534981750
RUC|20534985151
RUC|20535004120
RUC|20535040606
RUC|20535066401
RUC|20535097381
RUC|20535134333
RUC|20535153478
RUC|20535157546
RUC|20535181412
RUC|20535185833
RUC|20535500615
RUC|20535532576
RUC|20535535087
RUC|20535563374
RUC|20535589501
RUC|20535603775
RUC|20535608653
RUC|20535617300
RUC|20535633500
RUC|20535642754
RUC|20535670022
RUC|20535683868
RUC|20535689394
RUC|20535696501
RUC|20535705420
RUC|20535708364
RUC|20535728632
RUC|20535735841
RUC|20535745561
RUC|20535747343
RUC|20535761176
RUC|20535768006
RUC|20535773263
RUC|20535791326
RUC|20535795402
RUC|20535817147
RUC|20535819948
RUC|20535845787
RUC|20535852139
RUC|20535857874
RUC|20535868990
RUC|20535898716
RUC|20535906328
RUC|20535914347
RUC|20535944254
RUC|20535965502
RUC|20535966576
RUC|20536016181
RUC|20536023128
RUC|20536024281
RUC|20536040561
RUC|20536061569
RUC|20536100301
RUC|20536103156
RUC|20536124404
RUC|20536138456
RUC|20536155032
RUC|20536173952
RUC|20536174410
RUC|20536193805
RUC|20536195417
RUC|20536204343
